Tag,Quadrat,DBH,Latin,ring- or diffuse- porous,Box #,Clarity of sapwood boundary,Estimated radius (mm),sapwood depth (mm),sapwood depth uncertainty (mm),notes,Date_Collected,Collected_By,Date_Mounted,Mounted_By,Date_First_Measured,First_Measured_by,Date_Second_Measured,Second_Measured_by,number_of_rings,Center,Duplicate,Notes,Estimated Sapwood Area (cm^2; corrected for bark thickness)
60550 B,613,514.5,Quercus rubra,Ring,T9,1,257.25,22.9,0,,7/21/10,JT,UNK,JG,10/21/10,JM,12/16/10,JM,67,0,0,"10/21/10, JM: 89 rings, 2009-1921. Tree cored twice. Last 45 rings on a twisted piece of core, and so ring boundaries were difficult to distinguish; 12/16/10, JM: I didn't originally measure the last 45 rings. I think this core just has poor correlation.",348.18
92250 A,922,298.2,Quercus rubra,Ring,T9,1,149.1,9.2,0,,8/2/10,JM,8/10/10,JM,10/5/10,JM,12/16/10,JM,85,1,1,"10/5/10, JM: 86 rings, 2009-1924; 10/19/10, JM: Tree cored twice; 12/16/10, JM: 85 rings, 2009-1925. Removed first ring, incomplete (no vessel cells). Improved correlation.",81.698
92250 B,922,298.2,Quercus rubra,Ring,T9,1,149.1,7.4,0,,7/1/10,DC,UNK,UNK,10/19/10,JM,,,77,1,0,"10/19/10, JM: 77 rings, 2009-1933. Ring 1 borders edge of core. Tree cored twice.",66.132
10517,107,181.1,Quercus velutina,Ring,T10,1,90.55,20.7,0,,6/25/10,HB,7/14/10,PD,9/20/10,JM,12/15/10,JM,84,1,0,"9/20/10, JM: 86 rings, 2009-1924; 12/15/10, JM: 84 rings, 2009-1926. I think it is fair to say that this is just an irregular core- re-measured, can't find the problem.",95.644
22371,227,377,Quercus velutina,Ring,T10,1,188.5,20,0,,7/2/10,JM,7/14/10,CW,10/20/10,JM,12/15/10,JM,71,1,0,"10/20/10, JM: 70 rings, 2009-1940; 12/15/10, JM: 71 rings, 2009-1939. Correlation greatly improved if add one ring, and considering bark is missing and looks like part of core, safe estimate that there could have been a missing ring.",215.61
32368,327,512,Quercus velutina,Ring,T10,4,256,,,,7/2/10,JM,7/14/10,JG,10/20/10,JM,,,83,0,0,"10/20/10, JM: 83 rings, 2009-1940.",NaN
32493,331,363.3,Quercus velutina,Ring,T10,1,181.65,13.5,0,,10/19/10,CL,10/25/10,CL,10/29/10,JM,,,76,1,0,"10/29/10, JM: 76 rings, 2009-1934. Re-cored tree, original mounted incorrectly.",142.49
32498,331,551.9,Quercus velutina,Ring,T10,1,275.95,21.2,0,,10/19/10,CL,10/25/10,JM,10/29/10,JM,,,71,1,0,"10/29/10, JM: 71 rings, 2009-1939. Re-cored tree, original mounted incorrectly.",344.04
42207,423,213.2,Quercus velutina,Ring,T10,1,106.6,4.2,0,,6/29/10,JM,7/14/10,CF,10/19/10,JM,,,83,1,0,"10/19/10, JM: 83 rings, 2009-1923.",25.803
42248,424,786.7,Quercus velutina,Ring,T10,1,393.35,23,0,,6/29/10,JM,7/14/10,DC,10/18/10,JM,,,92,0,0,"10/18/10, JM: 92 rings, 2009-1918.",541.42
42304,425,355.8,Quercus velutina,Ring,T10,1,177.9,12.4,0,,7/6/10,JM,7/14/10,CR,10/20/10,JM,,,92,1,0,"10/20/10, JM: 92 rings, 2009-1918.",128.39
52276,525,823.3,Quercus velutina,Ring,,,411.65,,,,7/2/10,JM,7/14/10,JG,10/18/10,JM,,,121,0,0,"10/18/10, JM: 121 rings, 2009-1889.",NaN
52403,530,757.1,Quercus velutina,Ring,T10,1,378.55,22.8,0,,7/2/10,JM,7/14/10,JG,10/21/10,JM,,,85,0,0,"10/21/10, JM: 85 rings, 2009-1925.",515.67
60549,613,395.1,Quercus velutina,Ring,T10,1,197.55,15.2,0,,6/30/10,HB,7/14/10,CF,10/21/10,JM,12/15/10,JM,52,1,0,"10/20/10, JM: 51 rings, 2009-1959. First section of core doesn't look like a Quercus- maybe a LITU? Did not include it in measurement. Ring 51 is a large scarred section, which means there may be be more rings in core than measured. Center of ring visible right past the scarred section; 12/15/10, JM: 52 rings, 2009-1958. Suggested shift of -1 applied because core was broken on bark end, missing ring possible.",174.78
62007,617,354.3,Quercus velutina,Ring,T10,2,177.15,12.1,2.6,,6/29/10,MH,7/14/10,DC,10/20/10,JM,,,95,1,0,"10/20/10, JM: Scarring in ring 88, possibly are more rings not accounted for. Last 25 rings are on scarred wood, and so ring boundaries are best estimates, they may not be accurate.",124.83
80576,815,549.2,Quercus velutina,Ring,T10,1,274.6,17.3,0,,7/2/10,JT,7/14/10,CW,10/19/10,JM,,,121,0,0,"10/19/10, JM: 121 rings, 2009-1889.",281.4
82120,819,246,Quercus velutina,Ring,T10,2,123,13.8,2.3,,7/1/10,DC,7/14/10,RW,10/20/10,JM,,,64,1,0,"10/20/10, JM: 64 rings, 2009-1946.",94.796
82434,832,805.9,Quercus velutina,Ring,T10,1,402.95,25.8,0,,10/25/10,CL,10/27/10,CL,11/2/10,JM,,,87,0,0,"10/29/10, JM: Re-cored tree, original mounted incorrectly.",620.61
101215,1013,751,Quercus velutina,Ring,T10,4,375.5,,,,7/13/10,JM,7/26/10,CL,10/14/10,JM,,,78,1,0,"10/14/10, JM: 78 rings, 2009-1932.",NaN
102238,1022,740.2,Quercus velutina,Ring,T10,1,370.1,27.1,0,,7/9/10,JM,7/14/10,CL,10/19/10,JM,,,98,1,0,"10/19/10, JM: 78 rings, 2009-1912.",594.89
112206,1121,521.4,Quercus velutina,Ring,,,260.7,,,,7/19/10,JM,7/26/10,CL,10/14/10,JM,,,87,1,0,"10/14/10, JM: 87 rings, 2009-1923.",NaN
132232,1322,258.3,Quercus velutina,Ring,T10,1,129.15,16.5,0,,8/2/10,JM,8/6/10,JM,9/20/10,JM,,,61,1,0,"Originally cored on 7/19/10 by CL. 9/20/10, JM: 2009-1949.",118.3
132250,1323,265.1,Quercus velutina,Ring,T10,3,132.55,,,,7/19/10,CL,7/23/10,JG,9/20/10,JM,,,66,1,0,"9/20/10, JM: 66 rings, 2009-1944.",NaN
132386,1326,544.8,Quercus velutina,Ring,T10,1,272.4,11.5,0,,7/7/10,JM,7/14/10,PC,10/21/10,JM,,,41,0,0,"7/7/10, JM: Tree rotten. Only was able to get approx. 10 cm of core from borer before borer jammed; 7/14/10, PC: Core very broken up and crumbly; 10/21/10, JM: 41 rings, 2009-1969. I think the first section of core was mounted backwards, and so I measured from the inside out on that piece of core. Wood is so scarred/crumbly after ring 41, that I wasn't able to count anymore.",187.57
132396,1327,622.9,Quercus velutina,Ring,T10,1,311.45,34.5,0,,10/25/10,CL,10/27/10,CL,11/3/10,JM,,,187,1,0,"10/29/10, JM: Re-cored tree, original mounted incorrectly; 11/3/10, JM: 187 rings, 2009-1823.",622.32
132542,1332,705,Quercus velutina,Ring,T10,1,352.5,22,0,,7/8/10,JM,7/14/10,CL,10/18/10,JM,,,89,1,0,"10/18/10, JM: 89 rings, 2009-1921.",462.16
142015,1417,493.6,Quercus velutina,Ring,T10,1,246.8,13.6,0,,10/25/10,CL,10/27/10,CL,11/3/10,JM,,,115,1,0,"10/25/10, CL: rotten core; 10/29/10, JM: re-cored tree, original mounted incorrectly; 11/3/10, JM: 115 rings, 2009-1895. Although core is rotted, I'm still fairly confident about my ring count.",199.08
142575,1426,457,Quercus velutina,Ring,T10,3,228.5,,,,7/7/10,JM,7/14/10,LZ,10/19/10,JM,,,115,1,0,"10/19/10, JM: 115 rings, 2009-1895.",NaN
152490,1524,510.1,Quercus velutina,Ring,T10,1,255.05,25.4,0,,8/3/10,JM,8/10/10,JM,10/5/10,JM,,,68,0,0,"8/3/10, JM: hit rotten section of tree. Took core as deep as I could; 10/5/10, JM: 68 rings, 2009-1942.",375.54
152645,1529,641.5,Quercus velutina,Ring,T10,3,320.75,,,,7/8/10,JM,7/14/10,PC,10/18/10,JM,,,93,1,0,"7/14/10, PC: core may have twisted while mounting. Original was very curved; 10/18/10, JM: 93 rings, 2009-1917. Core in great condition- no twisting.",NaN
152656,1529,436.7,Quercus velutina,Ring,T10,1,218.35,10.9,0,,7/8/10,LT,7/14/10,LZ,10/18/10,JM,,,80,1,0,"10/18/10, JM: 80 rings, 2009-1930.",141.03
160935,1609,565.5,Quercus velutina,Ring,T10,1,282.75,16,0,,8/10/10,CL,8/26/10,SE,10/14/10,JM,,,96,1,0,"10/14/10, JM: 96 rings, 2009-1914. Mounted backwards.",269.09
162566,1628,487.8,Quercus velutina,Ring,T10,1,243.9,17.5,0,,8/10/10,CL,8/29/10,JM,10/5/10,JM,,,104,1,0,"10/5/10, JM: 104 rings, 2009-1906.",250.84
171167,1707,543,Quercus velutina,Ring,T10,1,271.5,19.2,0,,8/5/10,LT,UNK,CL,10/5/10,JM,,,85,1,0,"10/5/10, JM: 85 rings, 2009-1925.",307.43
180929,1809,394.4,Quercus velutina,Ring,T10,1,197.2,17.5,0,,8/5/10,LT,8/11/10,JM,10/5/10,JM,,,86,0,0,"10/5/10, JM: 86 rings, 2009-1924.",199.58
190830,1916,450.1,Quercus velutina,Ring,T10,3,225.05,,,,8/2/10,CL,8/5/10,JM,9/20/10,JM,,,75,1,0,"9/20/10, JM: 75 rings, 2009-1935.",NaN
192239,1919,279.1,Quercus velutina,Ring,T10,1,139.55,15.2,0,,8/3/10,CL,8/4/10,JM,9/20/10,JM,,,80,1,0,"9/20/10, JM: 80 rings, 2009-1930.",119.51
192558,1930,509,Quercus velutina,Ring,,,254.5,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/3/10, CL: dead tree.",NaN
202546,2029,366.7,Quercus velutina,Ring,T10,4,183.35,,,,8/3/10,DC,8/4/10,JM,9/20/10,JM,NA,NA,61,1,0,"8/3/10, DC: tree was snapped and toppled, but still had green leaves and little rot and I was able to get a good core; 9/20/10, JM: 61 rings, 2009-1949. There are probably missing rings in the first part of core that I cannot see because the wood is too rotten. Also, based on the semi-ring porous structure, I don't think it is QUVE; 11/22/10, JM: Dead JUNI, removed from database.",NaN
12445 A,130,170.2,Quercus velutina,Ring,T10,1,85.1,10.4,0,,8/2/10,CL,8/5/10,JM,9/20/10,JM,12/15/10,JM,46,1,1,"9/20/10, JM: 50 rings, 2009-1960. Scarring in ring 47; 10/21/10, JM: Tree cored twice; 12/15/10, JM: 46 rings, 2009-1964. Removed rings after scarring, improved correlation.",47.871
12445,130,170.2,Quercus velutina,Ring,T10,2,85.1,10.4,0,,7/2/10,JM,UNK,JG,12/15/10,JM,,,32,1,0,"10/21/10, JM: Tree cored twice. Scarring in ring 38. After the first 30 rings, difficult to distinguish boundaries due to scarring; 12/15/10, JM: 32 rings, stopped before scarring.",47.871
182130 A,1821,590,Quercus velutina,Ring,T10,1,295,10.4,0,,8/2/10,CL,8/5/10,SG,9/20/10,JM,,,114,1,1,"9/12/10, JM: took two samples from the same tree. 9/20/10, JM: 114 rings, 2009-1896.",184.74
182130 B,1821,590,Quercus velutina,Ring,T10,1,295,11.6,0,,8/10/10,CL,8/29/10,JM,10/14/10,JM,,,106,1,0,"9/12/10, JM: took two samples from the same tree; 10/14/10, JM: 106 rings, 2009-1904.",205.61
42283 A,425,471.1,Quercus velutina,Ring,T10,1,235.55,16.2,0,,8/2/10,CL,8/10/10,JM,10/5/10,JM,,,90,1,1,"10/5/10, JM: 90 rings, 2009-1920; 10/20/10, JM: Tree cored twice. ",224.38
42283  B,425,471.1,Quercus velutina,Ring,T10,4,235.55,,,,7/6/10,JM,UNK,UNK,10/20/10,JM,,,92,1,0,"10/20/10, JM: 92 rings, 2009-1918. Tree cored twice.",NaN
132309,1322,384,Robinia pseudoacacia,Ring,,,192,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"7/19/10, CL: not Q. prinus, is actually black locust.",NaN
140102,1402,219.3,Robinia pseudoacacia,Ring,,,109.65,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"7/8/10, JM: DBH too similar for both stems, and stems branch at DBH, too high for me to core.",NaN
12123,121,154.8,Tilia americana,Diffuse,,,77.4,,,,6/30/10,JM,7/14/10,CF,1/5/11,JM,,,33,1,0,"1/5/11, JM: 33 rings, 2009-1977.",NaN
12132,121,342.9,Tilia americana,Diffuse,,,171.45,,,,7/1/10,JM,7/14/10,WR,1/6/11,JM,,,57,1,0,"1/6/11, JM: 57 rings, 2009-1953.",NaN
12156,122,340,Tilia americana,Diffuse,,,170,,,,6/30/10,JM,7/14/10,CR,2/23/11,JM,,,97,1,0,"2/23/11, JM: 97 rings, 2009-1913.",NaN
12169,122,204.8,Tilia americana,Diffuse,,,102.4,,,,6/30/10,JM,7/14/10,CF,2/23/11,JM,,,55,1,0,"2/23/11, JM: 55 rings, 2009-1955.",NaN
12178,122,354.1,Tilia americana,Diffuse,,,177.05,,,,6/30/10,JM,7/14/10,CF,1/21/11,JM,,,65,1,0,"1/21/11, JM: 65 rings, 2009-1945.",NaN
12191,122,349.3,Tilia americana,Diffuse,,,174.65,,,,6/30/10,JM,7/14/10,CF,1/21/11,JM,,,72,1,0,"1/21/11, JM: 72 rings, 2009-1938.",NaN
12195,123,622.7,Tilia americana,Diffuse,,,311.35,,,,6/30/10,JM,7/14/10,CF,1/7/11,JM,,,79,1,0,"1/7/11, JM: 79 rings, 2009-1931.",NaN
12203,123,184.4,Tilia americana,Diffuse,,,92.2,,,,10/19/10,CL,10/26/10,JM,1/5/11,JM,,,26,1,0,"10/29/10, JM: Tree re-cored because it was mounted incorrectly; 1/5/11, JM: 26 rings, 2009-1984. ",NaN
12245,124,231.9,Tilia americana,Diffuse,,,115.95,,,,6/30/10,JM,7/14/10,CF,1/5/11,JM,,,51,1,0,"1/5/11, JM: 51 rings, 2009-1959.",NaN
22059,218,162.5,Tilia americana,Diffuse,,,81.25,,,,7/1/10,JM,7/14/10,CR,1/21/11,JM,,,49,1,0,"1/21/11, JM: 49 rings, 2009-1961.",NaN
22111,219,335.2,Tilia americana,Diffuse,,,167.6,,,,7/1/10,JM,7/28/10,JM,1/7/11,JM,,,73,1,0,"7/28/10, JM: There are two cores labelled 22111, the core mounted by RW on 7/14/10 is incorrect and may be thrown out; 1/7/11, JM: 73 rings, 2009-1937.",NaN
22119,220,157.3,Tilia americana,Diffuse,,,78.65,,,,7/1/10,JM,7/14/10,CR,2/23/11,JM,,,42,1,0,"2/23/11, JM: 42 rings, 2009-1968.",NaN
22123,220,316.2,Tilia americana,Diffuse,,,158.1,,,,8/2/10,CL,8/6/10,JM,1/4/11,JM,,,84,1,0,"Tree originally cored on 7/1/10 by JM; 1/4/10, JM: 84 rings, 2009-1926.",NaN
22151,221,174.5,Tilia americana,Diffuse,,,87.25,,,,6/30/10,JM,7/14/10,CF,1/6/11,JM,,,33,1,0,"1/6/11, JM: 33 rings, 2009-1977.",NaN
22156,221,161.8,Tilia americana,Diffuse,T4,1,80.9,49.3,0,,6/30/10,JM,7/14/10,CF,1/6/11,JM,,,62,1,0,"7/14/10, CF: core is crumbly; 1/6/11, JM: 62 rings, 2009-1948.",NaN
22179,222,230.7,Tilia americana,Diffuse,,,115.35,,,,6/30/10,JM,7/14/10,CF,1/5/11,JM,,,57,1,0,"1/5/11, JM: 57 rings, 2009-1953.",NaN
22206,222,264.6,Tilia americana,Diffuse,T4,4,132.3,,,,6/30/10,JM,7/14/10,JG,1/7/11,JM,,,68,1,0,"1/7/11, JM: 68 rings, 2009-1942.",NaN
22227,223,190.6,Tilia americana,Diffuse,,,95.3,,,,6/30/10,JM,7/14/10,CF,1/5/11,JM,,,52,1,0,"1/5/11, JM: 52 rings, 2009-1958.",NaN
22261,224,207.5,Tilia americana,Diffuse,,,103.75,,,,6/30/10,JM,7/14/10,CF,1/5/11,JM,,,70,1,0,"1/5/11, JM: 70 rings, 2009-1940.",NaN
32050,318,403.1,Tilia americana,Diffuse,,,201.55,,,,10/19/10,CL,10/25/10,JM,1/4/11,JM,,,54,1,0,"10/29/10, JM: Tree re-cored, original mounted incorrectly; 1/4/11, JM: 54 rings, 2009-1956.",NaN
32060,318,321.6,Tilia americana,Diffuse,,,160.8,,,,6/25/10,JM,7/14/10,CW,1/21/11,JM,,,87,1,0,"1/21/11, JM: 87 rings, 2009-1923.",NaN
32061,318,688.2,Tilia americana,Diffuse,,,344.1,,,,3/8/11,JM,3/10/11,AS,3/29/11,JM,,,88,1,0,"3/29/11, JM: 88 rings, 2009-1922.",NaN
32116,320,289,Tilia americana,Diffuse,,,144.5,,,,10/19/10,CL,10/26/10,JM,1/4/11,JM,,,48,1,0,"10/29/10, JM: Tree re-cored, original mounted incorrectly; 1/4/11, JM: 48 rings, 2009-1962.",NaN
32178,322,222.5,Tilia americana,Diffuse,,,111.25,,,,6/25/10,JM,7/14/10,PD,2/23/11,JM,,,52,0,0,"2/23/11, JM: 52 rings, 2009-1958. Did not measure to the end of the core, last piece doesn't look like it belongs.",NaN
32180,322,171.2,Tilia americana,Diffuse,T4,1,85.6,13.6,0,,10/19/10,CL,10/26/10,JM,1/6/11,JM,,,49,1,0,"10/29/10, JM: Tree re-cored, original mounted incorrectly; 1/6/11, JM: 49 rings, 2009-1951.",NaN
32195,322,270.3,Tilia americana,Diffuse,,,135.15,,,,6/25/10,JM,7/15/10,LT,1/5/11,JM,,,49,1,0,"1/5/11, JM: 49 rings, 2009-1961.",NaN
32215,323,153.7,Tilia americana,Diffuse,,,76.85,,,,6/25/10,JM,7/16/10,JM,1/4/11,JM,,,34,1,0,"1/4/11, JM: 34 rings, 2009-1976.",NaN
40969,415,471,Tilia americana,Diffuse,,,235.5,,,,6/29/10,JM,7/14/10,CW,2/23/11,JM,,,71,1,0,"6/29/10, JM: tree has two stems, took core from larger stem; 2/23/11, JM: 71 rings, 2009-1939.",NaN
52052,518,196.1,Tilia americana,Diffuse,,,98.05,,,,7/2/10,JT,7/14/10,CW,1/6/11,JM,,,60,1,0,"1/5/11, JM: 60 rings, 2009-1950. Scarring at the very center of core, at most missed one ring.",NaN
60487,616,208.9,Tilia americana,Diffuse,T2,4,104.45,,,,6/29/10,MH,7/14/10,DC,,,,,,,0,,NaN
70596,714,253.8,Tilia americana,Diffuse,T2,4,126.9,,,,6/30/10,HB,7/14/10,CF,,,,,,,0,"7/14/10, CF: core somewhat twisted, arranged as best as could.",NaN
70653,715,466.1,Tilia americana,Diffuse,,,233.05,,,,6/30/10,HB,7/14/10,CF,2/23/11,JM,,,74,1,0,"7/14/10, CF: core broken into pieces in order to have proper orientation; 2/23/11, JM: 74 rings, 2009-1936.",NaN
190559,1912,209.1,Tilia americana,Diffuse,T4,1,104.55,47.6,0,,8/3/10,JM,8/6/10,JM,1/4/11,JM,,,71,1,0,,NaN
12242,124,193.8,Tilia americana,Diffuse,,,96.9,,,,8/2/10,CL,8/4/10,JM,1/5/11,JM,,,51,1,1,"Tree cored twice; 1/5/11, JM: 51 rings, 2009-1959. I think I may be off by a year.",NaN
12242,124,193.8,Tilia americana,Diffuse,,,96.9,,,,6/30/10,JM,UNK,UNK,1/21/11,JM,,,40,0,0,"Tree cored twice; 1/21/11, JM: 40 rings, 2009-1970.",NaN
22166,221,569.9,Tilia americana,Diffuse,,,284.95,,,,8/2/10,CL,8/10/10,JM,1/7/11,JM,,,126,1,1,"Tree cored twice; 1/7/11, JM: 126 rings, 2009-1884.",NaN
22166,221,569.9,Tilia americana,Diffuse,,,284.95,,,,6/30/10,JM,UNK,JM,1/4/11,JM,,,127,1,0,"Tree cored twice; 1/4/11, JM: 127 rings, 2009-1883.",NaN
42087,419,162.8,Tilia americana,Diffuse,,,81.4,,,,8/2/10,CL,8/5/10,JM,1/6/11,JM,,,56,1,1,"Tree cored twice; 1/6/11, JM: 56 rings, 2009-1954.",NaN
42087,419,162.8,Tilia americana,Diffuse,,,81.4,,,,6/29/10,JM,UNK,UNK,1/21/11,JM,,,57,1,0,"Tree cored twice. 1/21/11, JM: 57 rings, 2009-1953.",NaN
160117,1602,188.8,Ulmus americana,Ring,T2,1,94.4,16.3,0,,8/4/10,JG,8/10/10,JM,,,,,,,0,,NaN
10249,105,302,Ulmus rubra,Ring,,,151,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/9/10, JM: Fallen, dead tree.",NaN
30444,313,152.1,Ulmus rubra,Ring,,,76.05,,,,6/29/10,JM,7/14/10,DC,12/29/10,JM,,,42,1,0,"12/29/10, JM: 42 rings, 2009-1968.",NaN
50555,513,297.8,Ulmus rubra,Ring,T10,1,148.9,34.8,0,Mismatched species (LITU indicated),10/19/10,CL,10/25/10,JM,11/3/10,JM,,,91,1,0,"10/29/10, JM: tree re-cored, original mounted incorrectly; 11/3/10, JM: 91 rings, 2009-1919.",280.31
52028,517,153,Ulmus rubra,Ring,,,76.5,,,,8/10/10,JM,8/26/10,JM,10/8/10,JM,,,82,1,0,"8/10/10, JM: may be a dead tree but looked healthy (healthy=not rotting stem), so I cored anyways; 10/8/10, JM: 82 rings, 2009-1928.",NaN
60560,614,278.1,Ulmus rubra,Ring,T4,1,139.05,26.5,0,,6/30/10,HB,7/14/10,CF,1/21/11,JM,,,95,1,0,"1/21/11, JM: 95 rings, 2009-1915.",203.99
90007,901,271.2,Ulmus rubra,Ring,,,135.6,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"6/23/10, JM: dead snag.",NaN
102493,1031,158,Ulmus rubra,Ring,,,79,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/10/10, JM: Dead snag, did not core.",NaN
122504,1229,204.9,Ulmus rubra,Ring,T4,1,102.45,34.8,0,,7/8/10,LT,7/14/10,CL,1/21/11,JM,,,64,1,0,"1/21/11, JM: 64 rings, 2009-1946.",178.9
131427,1316,157,Ulmus rubra,Ring,,,78.5,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/9/10, CL: dead tree.",NaN
132118,1318,168.9,Ulmus rubra,Ring,,,84.45,,,,8/9/10,CL,8/27/10,JM,10/7/10,JM,,,50,1,0,"10/7/10, JM: 50 rings, 2009-1960.",NaN
141096,1415,178.2,Ulmus rubra,Ring,,,89.1,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"7/19/10, CL: dead tree.",NaN
160680,1604,206.4,Ulmus rubra,Ring,,,103.2,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/9/10, CL: dead tree.",NaN
162097,1620,203.8,Ulmus rubra,Ring,,,101.9,,,,8/2/10,JM,8/5/10,JM,10/8/10,JM,,,48,1,0,"10/8/10, JM: 48 rings, 2009-1962.",NaN
162265,1622,187.7,Ulmus rubra,Ring,,,93.85,,,,8/2/10,JM,8/4/10,JM,,,,,,,0,,NaN
162327,1621,237.9,Ulmus rubra,Ring,,,118.95,,,,8/9/10,CL,8/26/10,JM,10/7/10,JM,,,65,1,0,"10/7/10, JM: 65 rings, 2009-1945.",NaN
171148,1705,370.8,Ulmus rubra,Ring,,,185.4,,,,8/5/10,LT,8/10/10,CL,10/8/10,JM,,,67,1,0,"10/8/10, JM: 67 rings, 2009-1943.",NaN
171309,1712,188.1,Ulmus rubra,Ring,,,94.05,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/3/10, JM: dead snag.",NaN
172372,1723,390.8,Ulmus rubra,Ring,,,195.4,,,,8/10/10,CL,8/29/10,JM,10/8/10,JM,,,97,1,0,"10/8/10, JM: 97 rings, 2009-1913.",NaN
172534,1727,252.2,Ulmus rubra,Ring,,,126.1,,,,8/3/10,JM,8/4/10,JM,10/8/10,JM,,,62,1,0,"10/8/10, JM: 62 rings, 2009-1948.",NaN
182383,1824,220.5,Ulmus rubra,Ring,,,110.25,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/10/10, CL: dead tree.",NaN
182460,1829,195.7,Ulmus rubra,Ring,,,97.85,,,,8/3/10,JM,8/10/10,JM,10/7/10,JM,,,77,1,0,"10/7/10, JM: 77 rings, 2009-1933.",NaN
182494,1831,153.6,Ulmus rubra,Ring,,,76.8,,,,8/3/10,CL,8/4/10,JM,10/7/10,JM,,,65,1,0,"10/7/10, JM: 65 rings, 2009-1945.",NaN
182602,1824,238.5,Ulmus rubra,Ring,,,119.25,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/2/10, CL: dead tree.",NaN
182698,1831,200.8,Ulmus rubra,Ring,,,100.4,,,,8/10/10,LT,8/25/10,JM,10/8/10,JM,,,72,0,0,"10/8/10, JM: 72 rings, 2009-1938.",NaN
182701,1831,176.8,Ulmus rubra,Ring,,,88.4,,,,8/10/10,LT,8/26/10,JM,10/8/10,JM,,,66,1,0,"10/8/10, JM: 66 rings, 2009-1944.",NaN
182715,1832,159.7,Ulmus rubra,Ring,,,79.85,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/3/10, CL: dead tree.",NaN
190014,1901,174.5,Ulmus rubra,Ring,,,87.25,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/9/10, CL: dead tree.",NaN
190048,1901,258.9,Ulmus rubra,Ring,,,129.45,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/9/10, CL: dead tree.",NaN
190089,1902,222,Ulmus rubra,Ring,,,111,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/9/10, CL: dead tree.",NaN
190787,1913,186,Ulmus rubra,Ring,,,93,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/2/10, CL: dead tree.",NaN
192147,1924,162.7,Ulmus rubra,Ring,,,81.35,,,,8/3/10,CL,8/4/10,JM,10/8/10,JM,,,67,1,0,"10/8/10, JM: 67 rings, 2009-1943.",NaN
192149,1924,160.5,Ulmus rubra,Ring,,,80.25,,,,8/3/10,CL,8/4/10,JM,10/7/10,JM,,,73,1,0,"10/7/10, JM: 73 rings, 2009-1937. First 10 ring boundaries nearly impossible to see? I relied on vessel cells. Counted and measured across the bottom of the core. Challenging core to determine ring boundaries. Center-most ring difficult to see because of scarring.",NaN
192316,1923,153.8,Ulmus rubra,Ring,,,76.9,,,,8/10/10,LT,8/26/10,JM,10/8/10,JM,,,86,1,0,"8/26/10, JM: I think core was placed into the straw backwards. Bark not at the bark end. But I believe that the final piece of core was placed before the bark; 10/8/10, JM: 86 rings, 2009-1924.",NaN
192435,1925,187.9,Ulmus rubra,Ring,,,93.95,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/10/10, LT: dead standing tree.",NaN
192517,1927,191.9,Ulmus rubra,Ring,,,95.95,,,,8/3/10,CL,8/4/10,JM,10/8/10,JM,,,73,1,0,"10/8/10, JM: 73 rings, 2009-1937.",NaN
192678,1929,160,Ulmus rubra,Ring,,,80,,,,8/3/10,DC,8/4/10,JM,10/7/10,JM,,,78,1,0,"10/7/10, JM: 78 rings, 2009-1932.",NaN
192700,1932,244.6,Ulmus rubra,Ring,,,122.3,,,,8/3/10,DC,8/5/10,JM,10/8/10,JM,,,81,1,0,"10/8/10, JM: 81 rings, 2009-1929.",NaN
200003,2001,273.4,Ulmus rubra,Ring,,,136.7,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"8/9/10, CL: dead tree.",NaN
201191,2011,164.2,Ulmus rubra,Ring,,,82.1,,,,8/3/10,JM,8/6/10,SG,10/8/10,JM,,,38,1,0,"10/8/10, JM: 38 rings, 2009-1972.",NaN
201228,2012,159.1,Ulmus rubra,Ring,,,79.55,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,0,"UNKNOWN DATE, JM: standing snag.",NaN
202388,2025,233.9,Ulmus rubra,Ring,,,116.95,,,,8/3/10,DC,8/5/10,JM,10/7/10,JM,,,85,1,0,"10/7/10, JM: 85 rings, 2009-1925.",NaN
202518,2027,197.8,Ulmus rubra,Ring,,,98.9,,,,8/3/10,DC,8/6/10,SG,10/7/10,JM,,,60,1,0,"10/7/10, JM: 60 rings, 2009-1950.",NaN
